pearson context,0.8592999,0.018947290201767615
0.8573, 0.00070000
0.7296, 0.00010000
0.775, 0.00080000
0.8358, 0.00080000
0.7822, 0.00120000
0.7732, 0.00040000
0.8609, 0.00020000
0.8282, 0.00150000
0.8635, 0.00010000
0.8735, 0.00010000
0.7656, 0.00030000
0.796, 0.00100000
0.8465, 0.00040000
0.7397, 0.00010000
0.7727, 0.00060000
0.81, 0.00080000
0.8191, 0.00120000
0.8373, 0.00120000
0.8127, 0.00110000
0.8482, 0.00080000
0.7603, 0.00040000
0.8027, 0.00070000
0.8193, 0.00170000
0.853, 0.00030000
0.8398, 0.00080000
0.8041, 0.00140000
0.7362, 0.00010000
0.8485, 0.00050000
0.7945, 0.00110000
0.8562, 0.00040000
0.8723, 0.00020000
0.7624, 0.00090000
0.781, 0.00090000
0.7533, 0.00010000
0.8741, 0.00010000
0.804, 0.00150000
0.8307, 0.00070000
0.8511, 0.00020000
0.8532, 0.00010000
0.7638, 0.00060000
0.8529, 0.00030000
0.7376, 0.00030000
0.8415, 0.00060000
0.7935, 0.00120000
0.7772, 0.00040000
0.8111, 0.00110000
0.8126, 0.00110000
0.8451, 0.00100000
0.7489, 0.00020000
0.8215, 0.00110000
0.7443, 0.00010000
0.8167, 0.00200000
0.7388, 0.00010000
0.8551, 0.00030000
0.8295, 0.00150000
0.8253, 0.00110000
0.851, 0.00010000
0.8505, 0.00040000
0.7593, 0.00060000
0.7511, 0.00030000
0.8605, 0.00040000
0.8587, 0.00030000
0.8462, 0.00040000
0.8132, 0.00240000
0.7557, 0.00040000
0.7612, 0.00030000
0.8608, 0.00020000
0.8409, 0.00070000
0.8686, 0.00020000
0.8795, 0.00010000
0.8391, 0.00120000
0.8318, 0.00070000
0.8327, 0.00060000
0.776, 0.00100000
0.7546, 0.00010000
0.7653, 0.00030000
0.8655, 0.00010000
0.8716, 0.00020000
0.7579, 0.00050000
0.8356, 0.00080000
0.8038, 0.00170000
0.766, 0.00030000
0.8258, 0.00160000
0.7709, 0.00070000
0.734, 0.00010000
0.8431, 0.00030000
0.8146, 0.00110000
0.8338, 0.00020000
0.8508, 0.00070000
0.8232, 0.00090000
0.8542, 0.00040000
0.861, 0.00010000
0.7591, 0.00040000
0.8207, 0.00100000
0.787, 0.00090000
0.8483, 0.00030000
0.8628, 0.00040000
0.7761, 0.00080000
0.8514, 0.00010000
0.7455, 0.00010000
0.8226, 0.00130000
0.7829, 0.00110000
0.8603, 0.00040000
0.8561, 0.00030000
0.7808, 0.00110000
0.8125, 0.00200000
0.7818, 0.00100000
0.8166, 0.00150000
0.7545, 0.00030000
0.8304, 0.00070000
0.7901, 0.00130000
0.8445, 0.00090000
0.8543, 0.00010000
0.7239, 0.00010000
0.8602, 0.00050000
0.7819, 0.00060000
0.7912, 0.00170000
0.7742, 0.00070000
0.7466, 0.00010000
0.8104, 0.00120000
0.8212, 0.00170000
0.8541, 0.00050000
0.7405, 0.00010000
0.7992, 0.00130000
0.7894, 0.00110000
0.859, 0.00020000
0.7534, 0.00010000
0.8759, 0.00010000
0.7923, 0.00110000
0.8597, 0.00020000
0.7805, 0.00080000
0.849, 0.00020000
0.7595, 0.00020000
0.7932, 0.00160000
0.7648, 0.00010000
0.7378, 0.00010000
0.7767, 0.00100000
0.8349, 0.00050000
0.8705, 0.00030000
0.7707, 0.00080000
0.7264, 0.00010000
0.8084, 0.00180000
0.7946, 0.00180000
0.7233, 0.00020000
0.8432, 0.00090000
0.7689, 0.00010000
0.7647, 0.00060000
0.8024, 0.00130000
0.8442, 0.00090000
0.8421, 0.00030000
0.8489, 0.00020000
0.7352, 0.00010000
0.7293, 0.00010000
0.7736, 0.00080000
0.8043, 0.00130000
0.838, 0.00060000
0.764, 0.00070000
0.8018, 0.00150000
0.8659, 0.00020000
0.7708, 0.00110000
0.7476, 0.00010000
0.8315, 0.00150000
0.7491, 0.00010000
0.8209, 0.00080000
0.7473, 0.00010000
0.7835, 0.00110000
0.7312, 0.00010000
0.7148, 0.00010000
0.7622, 0.00010000
0.7739, 0.00070000
0.7718, 0.00060000
0.821, 0.00170000
0.7943, 0.00130000
0.844, 0.00040000
0.7524, 0.00030000
0.7527, 0.00010000
0.7688, 0.00100000
0.8626, 0.00020000
0.8305, 0.00130000
0.7721, 0.00100000
0.7765, 0.00150000
0.7852, 0.00090000
0.7859, 0.00040000
0.774, 0.00060000
0.7564, 0.00020000
0.8638, 0.00010000
0.7642, 0.00060000
0.7841, 0.00160000
0.7451, 0.00010000
0.7788, 0.00100000
0.7663, 0.00060000
0.8693, 0.00020000
0.8118, 0.00160000
0.7745, 0.00050000
0.7997, 0.00100000
0.7955, 0.00150000
0.7436, 0.00020000
0.7699, 0.00050000
0.7645, 0.00030000
0.7358, 0.00010000
0.7337, 0.00020000
0.8035, 0.00180000
0.7549, 0.00030000
0.7799, 0.00070000
0.8083, 0.00150000
0.8139, 0.00130000
0.8478, 0.00070000
0.8124, 0.00200000
0.7538, 0.00050000
0.8579, 0.00050000
0.8426, 0.00080000
0.7896, 0.00100000
0.7868, 0.00070000
0.8006, 0.00180000
0.7262, 0.00020000
0.8569, 0.00010000
0.8492, 0.00110000
0.8075, 0.00140000
0.7462, 0.00030000
0.8411, 0.00100000
0.7104, 0.00010000
0.871, 0.00040000
0.8122, 0.00130000
0.8507, 0.00050000
0.7738, 0.00080000
0.7565, 0.00010000
0.7771, 0.00050000
0.8287, 0.00120000
0.7537, 0.00030000
0.795, 0.00190000
0.7428, 0.00020000
0.7646, 0.00040000
0.8619, 0.00010000
0.8439, 0.00050000
0.7494, 0.00030000
0.8613, 0.00020000
0.8058, 0.00090000
0.7843, 0.00200000
0.7586, 0.00030000
0.7678, 0.00080000
0.7229, 0.00010000
0.8188, 0.00140000
0.7516, 0.00030000
0.791, 0.00100000
0.7572, 0.00020000
0.7463, 0.00010000
0.8637, 0.00010000
0.7506, 0.00040000
0.7322, 0.00010000
0.8406, 0.00110000
0.7414, 0.00020000
0.8429, 0.00030000
0.7606, 0.00020000
0.785, 0.00100000
0.8233, 0.00090000
0.7915, 0.00100000
0.7627, 0.00030000
0.7471, 0.00010000
0.7555, 0.00020000
0.8115, 0.00140000
0.7777, 0.00110000
0.8257, 0.00170000
0.8208, 0.00080000
0.8309, 0.00080000
0.7842, 0.00090000
0.7938, 0.00140000
0.8621, 0.00030000
0.8184, 0.00110000
0.833, 0.00050000
0.7373, 0.00010000
0.7712, 0.00070000
0.7698, 0.00100000
0.8161, 0.00100000
0.8578, 0.00010000
0.8095, 0.00170000
0.7529, 0.00010000
0.7862, 0.00060000
0.7754, 0.00080000
0.8176, 0.00140000
0.7492, 0.00020000
0.8224, 0.00100000
0.8599, 0.00010000
0.8463, 0.00020000
0.7552, 0.00030000
0.8344, 0.00130000
0.8178, 0.00100000
0.8008, 0.00100000
0.7519, 0.00010000
0.7411, 0.00020000
0.7753, 0.00040000
0.7457, 0.00040000
0.7508, 0.00050000
0.8129, 0.00160000
0.7481, 0.00020000
0.7448, 0.00020000
0.7725, 0.00040000
0.7302, 0.00010000
0.7558, 0.00020000
0.8547, 0.00040000
0.7779, 0.00060000
0.7924, 0.00110000
0.7589, 0.00030000
0.8151, 0.00120000
0.7543, 0.00030000
0.8074, 0.00170000
0.8496, 0.00030000
0.8388, 0.00100000
0.748, 0.00010000
0.8538, 0.00050000
0.8155, 0.00130000
0.7672, 0.00060000
0.792, 0.00170000
0.8089, 0.00130000
0.8408, 0.00020000
0.7629, 0.00060000
0.8312, 0.00070000
0.7941, 0.00120000
0.8042, 0.00180000
0.8473, 0.00030000
0.8066, 0.00090000
0.8135, 0.00140000
0.7993, 0.00100000
0.8695, 0.00010000
0.7328, 0.00010000
0.8017, 0.00200000
0.8335, 0.00120000
0.84, 0.00100000
0.8026, 0.00160000
0.8099, 0.00180000
0.8789, 0.00010000
0.8326, 0.00040000
0.8471, 0.00040000
0.8121, 0.00200000
0.7703, 0.00070000
0.8692, 0.00010000
0.756, 0.00030000
0.8525, 0.00050000
0.7349, 0.00010000
0.8497, 0.00040000
0.7906, 0.00130000
0.744, 0.00010000
0.8698, 0.00030000
0.8552, 0.00050000
0.8072, 0.00130000
0.8242, 0.00090000
0.7787, 0.00110000
0.7651, 0.00030000
0.7839, 0.00100000
0.754, 0.00030000
0.7242, 0.00010000
0.7743, 0.00080000
0.8128, 0.00230000
0.8512, 0.00060000
0.7758, 0.00050000
0.8175, 0.00170000
0.8382, 0.00070000
0.8244, 0.00110000
0.7681, 0.00050000
0.7824, 0.00140000
0.8354, 0.00080000
0.7671, 0.00040000
0.7821, 0.00040000
0.7844, 0.00190000
0.7363, 0.00020000
0.7539, 0.00040000
0.7573, 0.00010000
0.834, 0.00140000
0.7613, 0.00060000
0.8062, 0.00140000
0.8734, 0.00010000
0.7369, 0.00020000
0.8407, 0.00070000
0.8572, 0.00040000
0.8664, 0.00010000
0.7461, 0.00010000
0.8192, 0.00110000
0.7811, 0.00100000
0.7963, 0.00200000
0.83, 0.00100000
0.7631, 0.00020000
0.8713, 0.00030000
0.6938, 0.00010000
0.8479, 0.00090000
0.7726, 0.00080000
0.8624, 0.00010000
0.7616, 0.00030000
0.7929, 0.00080000
0.8195, 0.00150000
0.8348, 0.00090000
0.8591, 0.00030000
0.7602, 0.00010000
0.8319, 0.00080000
0.8674, 0.00010000
0.7384, 0.00010000
0.7637, 0.00100000
0.862, 0.00010000
0.8142, 0.00170000
0.7578, 0.00020000
0.8331, 0.00100000
0.7398, 0.00010000
0.8274, 0.00120000
0.7795, 0.00060000
0.7762, 0.00090000
0.7764, 0.00080000
0.7604, 0.00040000
0.7958, 0.00150000
0.7666, 0.00020000
0.74, 0.00010000
0.8516, 0.00030000
0.8437, 0.00070000
0.8509, 0.00010000
0.7618, 0.00040000
0.8595, 0.00010000
0.8219, 0.00090000
0.7716, 0.00090000
0.76, 0.00020000
0.7396, 0.00030000
0.8014, 0.00180000
0.7774, 0.00100000
0.8425, 0.00050000
0.886, 0.00010000
0.863, 0.00010000
0.8606, 0.00030000
0.8441, 0.00050000
0.793, 0.00100000
0.8181, 0.00150000
0.8261, 0.00090000
0.7685, 0.00050000
0.8625, 0.00030000
0.8589, 0.00040000
0.8064, 0.00090000
0.742, 0.00030000
0.8395, 0.00060000
0.758, 0.00030000
0.7986, 0.00120000
0.7879, 0.00060000
0.8081, 0.00160000
0.7759, 0.00070000
0.8187, 0.00100000
0.7897, 0.00150000
0.8533, 0.00050000
0.8458, 0.00100000
0.7789, 0.00100000
0.8676, 0.00010000
0.8054, 0.00160000
0.8376, 0.00120000
0.739, 0.00010000
0.8279, 0.00130000
0.7366, 0.00010000
0.8553, 0.00020000
0.7895, 0.00130000
0.7569, 0.00010000
0.82, 0.00120000
0.8016, 0.00180000
0.8394, 0.00100000
0.8221, 0.00180000
0.8448, 0.00060000
0.8629, 0.00010000
0.8148, 0.00130000
0.8453, 0.00090000
0.761, 0.00020000
0.7949, 0.00110000
0.7634, 0.00040000
0.8063, 0.00100000
0.8353, 0.00100000
0.7512, 0.00030000
0.8264, 0.00160000
0.7468, 0.00020000
0.8169, 0.00190000
0.7855, 0.00100000
0.8371, 0.00140000
0.8565, 0.00060000
0.7488, 0.00010000
0.7661, 0.00040000
0.7625, 0.00080000
0.7989, 0.00160000
0.8069, 0.00140000
0.762, 0.00030000
0.7532, 0.00040000
0.7145, 0.00010000
0.7809, 0.00150000
0.832, 0.00090000
0.7644, 0.00050000
0.8616, 0.00010000
0.864, 0.00030000
0.8301, 0.00070000
0.7797, 0.00060000
0.7621, 0.00020000
0.7802, 0.00070000
0.8029, 0.00210000
0.8355, 0.00070000
0.7697, 0.00030000
0.7856, 0.00100000
0.8186, 0.00120000
0.8234, 0.00100000
0.805, 0.00170000
0.7717, 0.00080000
0.7971, 0.00100000
0.7874, 0.00130000
0.8461, 0.00070000
0.8102, 0.00120000
0.7792, 0.00150000
0.8196, 0.00140000
0.7574, 0.00020000
0.7976, 0.00130000
0.763, 0.00030000
0.7374, 0.00010000
0.8108, 0.00150000
0.7931, 0.00120000
0.8648, 0.00010000
0.7659, 0.00050000
0.7626, 0.00040000
0.7902, 0.00110000
0.737, 0.00030000
0.8321, 0.00140000
0.8055, 0.00120000
0.7919, 0.00130000
0.8524, 0.00030000
0.7825, 0.00160000
0.8236, 0.00150000
0.8476, 0.00030000
0.8534, 0.00040000
0.7266, 0.00010000
0.865, 0.00040000
0.7655, 0.00030000
0.8031, 0.00110000
0.7175, 0.00010000
0.7576, 0.00020000
0.7741, 0.00060000
0.8491, 0.00030000
0.7813, 0.00110000
0.7734, 0.00060000
0.8486, 0.00040000
0.8292, 0.00100000
0.8455, 0.00030000
0.8584, 0.00010000
0.8632, 0.00010000
0.8488, 0.00060000
0.8824, 0.00010000
0.8345, 0.00100000
0.8682, 0.00010000
0.7475, 0.00020000
0.7598, 0.00030000
0.8022, 0.00150000
0.8393, 0.00070000
0.8502, 0.00020000
0.7525, 0.00010000
0.8684, 0.00020000
0.813, 0.00100000
0.841, 0.00100000
0.7665, 0.00010000
0.8768, 0.00030000
0.7898, 0.00070000
0.7402, 0.00010000
0.7969, 0.00100000
0.814, 0.00220000
0.824, 0.00180000
0.8302, 0.00070000
0.7875, 0.00100000
0.7893, 0.00100000
0.8517, 0.00070000
0.8593, 0.00010000
0.7803, 0.00030000
0.8112, 0.00160000
0.7673, 0.00030000
0.8474, 0.00030000
0.799, 0.00110000
0.8494, 0.00080000
0.8266, 0.00060000
0.7125, 0.00010000
0.7197, 0.00010000
0.7921, 0.00140000
0.7668, 0.00060000
0.8607, 0.00010000
0.8703, 0.00010000
0.7452, 0.00020000
0.7173, 0.00010000
0.8506, 0.00040000
0.7482, 0.00020000
0.7531, 0.00010000
0.7942, 0.00130000
0.8277, 0.00110000
0.7925, 0.00150000
0.7528, 0.00040000
0.8206, 0.00160000
0.7669, 0.00030000
0.7737, 0.00080000
0.7446, 0.00010000
0.8456, 0.00050000
0.8372, 0.00050000
0.7423, 0.00010000
0.7408, 0.00010000
0.7658, 0.00070000
0.7827, 0.00120000
0.7548, 0.00030000
0.7518, 0.00020000
0.7847, 0.00130000
0.7714, 0.00050000
0.7469, 0.00010000
0.7664, 0.00050000
0.8775, 0.00010000
0.847, 0.00050000
0.8037, 0.00170000
0.8275, 0.00140000
0.7472, 0.00010000
0.7876, 0.00130000
0.7554, 0.00030000
0.7592, 0.00040000
0.802, 0.00080000
0.8317, 0.00100000
0.7577, 0.00010000
0.8347, 0.00090000
0.8627, 0.00020000
0.7597, 0.00020000
0.8636, 0.00010000
0.8336, 0.00030000
0.7793, 0.00050000
0.8459, 0.00040000
0.8564, 0.00030000
0.7744, 0.00060000
0.8377, 0.00130000
0.7735, 0.00070000
0.7691, 0.00080000
0.7465, 0.00020000
0.8576, 0.00010000
0.8658, 0.00020000
0.7903, 0.00110000
0.8673, 0.00030000
0.7933, 0.00130000
0.8403, 0.00030000
0.8374, 0.00130000
0.8586, 0.00030000
0.823, 0.00070000
0.7975, 0.00170000
0.8213, 0.00140000
0.778, 0.00130000
0.8536, 0.00030000
0.8423, 0.00080000
0.8592, 0.00010000
0.7878, 0.00080000
0.8513, 0.00030000
0.7794, 0.00070000
0.8044, 0.00140000
0.8719, 0.00020000
0.8818, 0.00010000
0.722, 0.00010000
0.7973, 0.00120000
0.8325, 0.00080000
0.7314, 0.00010000
0.7674, 0.00060000
0.8308, 0.00100000
0.8797, 0.00010000
0.8559, 0.00020000
0.8515, 0.00040000
0.7478, 0.00020000
0.7873, 0.00090000
0.7326, 0.00030000
0.7686, 0.00040000
0.7614, 0.00060000
0.7914, 0.00140000
0.7791, 0.00090000
0.8457, 0.00060000
0.7522, 0.00030000
0.7623, 0.00040000
0.8653, 0.00030000
0.811, 0.00140000
0.801, 0.00170000
0.7498, 0.00010000
0.7143, 0.00010000
0.8352, 0.00070000
0.8725, 0.00010000
0.8281, 0.00110000
0.8585, 0.00030000
0.784, 0.00130000
0.812, 0.00150000
0.7748, 0.00070000
0.7432, 0.00010000
0.7566, 0.00030000
0.7502, 0.00020000
0.8228, 0.00130000
0.7857, 0.00130000
0.7252, 0.00010000
0.7568, 0.00050000
0.7905, 0.00150000
0.7244, 0.00030000
0.7643, 0.00050000
0.7547, 0.00020000
0.8329, 0.00080000
0.8582, 0.00040000
0.7756, 0.00060000
0.826, 0.00160000
0.7776, 0.00140000
0.7453, 0.00010000
0.7357, 0.00020000
0.8138, 0.00110000
0.7948, 0.00110000
0.8447, 0.00020000
0.8375, 0.00050000
0.8357, 0.00060000
0.7733, 0.00100000
0.7657, 0.00050000
0.7984, 0.00150000
0.7826, 0.00100000
0.7372, 0.00010000
0.8397, 0.00110000
0.8832, 0.00010000
0.7163, 0.00010000
0.8076, 0.00170000
0.759, 0.00050000
0.7542, 0.00020000
0.7926, 0.00160000
0.7115, 0.00010000
0.767, 0.00030000
0.7885, 0.00140000
0.788, 0.00040000
0.7499, 0.00050000
0.8218, 0.00150000
0.7628, 0.00050000
0.7507, 0.00030000
0.7458, 0.00010000
0.8136, 0.00160000
0.798, 0.00150000
0.7837, 0.00140000
0.7962, 0.00080000
0.7983, 0.00130000
0.8182, 0.00140000
0.8237, 0.00100000
0.7766, 0.00090000
0.7784, 0.00080000
0.8061, 0.00160000
0.7318, 0.00030000
0.786, 0.00090000
0.7773, 0.00090000
0.8666, 0.00020000
0.857, 0.00010000
0.7937, 0.00110000
0.8098, 0.00100000
0.8116, 0.00170000
0.8249, 0.00110000
0.8435, 0.00100000
0.8101, 0.00190000
0.8158, 0.00180000
0.8665, 0.00010000
0.7682, 0.00060000
0.8263, 0.00120000
0.7907, 0.00140000
0.7886, 0.00060000
0.7904, 0.00100000
0.779, 0.00060000
0.856, 0.00020000
0.7917, 0.00120000
0.7985, 0.00110000
0.8216, 0.00170000
0.7582, 0.00010000
0.7607, 0.00030000
0.7858, 0.00120000
0.8495, 0.00010000
0.7889, 0.00110000
0.7601, 0.00040000
0.8003, 0.00130000
0.8386, 0.00110000
0.8792, 0.00010000
0.8454, 0.00080000
0.7978, 0.00150000
0.8433, 0.00080000
0.7936, 0.00120000
0.75, 0.00030000
0.8443, 0.00030000
0.7418, 0.00020000
0.8526, 0.00040000
0.782, 0.00080000
0.7679, 0.00040000
0.7918, 0.00110000
0.7541, 0.00040000
0.817, 0.00150000
0.7977, 0.00130000
0.7399, 0.00020000
0.7693, 0.00100000
0.7367, 0.00010000
0.803, 0.00110000
0.7702, 0.00010000
0.8385, 0.00080000
0.8171, 0.00170000
0.8278, 0.00080000
0.8091, 0.00120000
0.7287, 0.00020000
0.8204, 0.00180000
0.7731, 0.00080000
0.7307, 0.00010000
0.8285, 0.00180000
0.7633, 0.00060000
0.8334, 0.00100000
0.8663, 0.00010000
0.7713, 0.00100000
0.7883, 0.00120000
0.7806, 0.00100000
0.7521, 0.00060000
0.8273, 0.00100000
0.808, 0.00170000
0.8332, 0.00140000
0.8392, 0.00050000
0.7724, 0.00090000
0.7245, 0.00020000
0.8571, 0.00040000
0.7807, 0.00050000
0.7864, 0.00090000
0.8649, 0.00010000
0.7817, 0.00080000
0.8314, 0.00100000
0.8272, 0.00120000
0.7796, 0.00050000
0.8361, 0.00040000
0.8668, 0.00010000
0.7755, 0.00060000
0.8034, 0.00100000
0.8333, 0.00150000
0.8265, 0.00110000
0.8444, 0.00040000
0.8537, 0.00050000
0.8367, 0.00080000
0.7916, 0.00090000
0.8835, 0.00010000
0.8617, 0.00030000
0.7587, 0.00070000
0.8519, 0.00050000
0.8046, 0.00150000
0.7965, 0.00180000
0.8159, 0.00070000
0.843, 0.00060000
0.822, 0.00080000
0.7865, 0.00060000
0.8079, 0.00190000
0.7972, 0.00150000
0.7413, 0.00020000
0.8557, 0.00020000
0.8189, 0.00120000
0.8365, 0.00050000
0.8484, 0.00040000
0.8466, 0.00050000
0.8013, 0.00160000
0.8267, 0.00060000
0.8288, 0.00060000
0.8068, 0.00190000
0.8413, 0.00050000
0.8114, 0.00140000
0.8032, 0.00140000
0.7486, 0.00020000
0.837, 0.00100000
0.8324, 0.00140000
0.858, 0.00020000
0.827, 0.00120000
0.866, 0.00010000
0.8174, 0.00120000
0.8424, 0.00010000
0.7853, 0.00050000
0.7514, 0.00020000
0.7584, 0.00060000
0.769, 0.00060000
0.7185, 0.00010000
0.846, 0.00090000
0.8343, 0.00100000
0.8364, 0.00070000
0.7987, 0.00160000
0.7585, 0.00030000
0.8568, 0.00030000
0.7416, 0.00010000
0.8247, 0.00100000
0.8134, 0.00130000
0.8149, 0.00180000
0.8092, 0.00120000
0.731, 0.00010000
0.7815, 0.00060000
0.8152, 0.00090000
0.8313, 0.00080000
0.8001, 0.00140000
0.839, 0.00080000
0.768, 0.00100000
0.8346, 0.00110000
0.8477, 0.00010000
0.7662, 0.00070000
0.8396, 0.00040000
0.7994, 0.00110000
0.8271, 0.00110000
0.7437, 0.00020000
0.8575, 0.00020000
0.8162, 0.00130000
0.7814, 0.00110000
0.7988, 0.00150000
0.8303, 0.00100000
0.8211, 0.00130000
0.8468, 0.00030000
0.7563, 0.00030000
0.8012, 0.00180000
0.8754, 0.00010000
0.8535, 0.00020000
0.8052, 0.00080000
0.8141, 0.00140000
0.8197, 0.00120000
0.8131, 0.00110000
0.8086, 0.00080000
0.6789, 0.00010000
0.7804, 0.00130000
0.7781, 0.00090000
0.8163, 0.00180000
0.7954, 0.00040000
0.8521, 0.00020000
0.7801, 0.00100000
0.8493, 0.00030000
0.8631, 0.00030000
0.87, 0.00020000
0.7867, 0.00080000
0.7214, 0.00010000
0.7944, 0.00090000
0.7786, 0.00140000
0.8801, 0.00010000
0.8085, 0.00150000
0.819, 0.00120000
0.8363, 0.00050000
0.7882, 0.00120000
0.7599, 0.00020000
0.7974, 0.00090000
0.7838, 0.00130000
0.6935, 0.00010000
0.8144, 0.00190000
0.8177, 0.00160000
0.7719, 0.00080000
0.7553, 0.00030000
0.8633, 0.00020000
0.7496, 0.00020000
0.8378, 0.00160000
0.7474, 0.00010000
0.7401, 0.00010000
0.7504, 0.00030000
0.8133, 0.00130000
0.8813, 0.00010000
0.8183, 0.00120000
0.7447, 0.00020000
0.8065, 0.00180000
0.835, 0.00080000
0.8549, 0.00030000
0.8404, 0.00030000
0.7922, 0.00200000
0.7526, 0.00020000
0.8168, 0.00110000
0.8214, 0.00140000
0.8475, 0.00040000
0.7608, 0.00020000
0.854, 0.00030000
0.8231, 0.00180000
0.818, 0.00090000
0.8105, 0.00220000
0.8252, 0.00090000
0.7632, 0.00050000
0.7583, 0.00040000
0.874, 0.00010000
0.8402, 0.00070000
0.7449, 0.00010000
0.7559, 0.00020000
0.7996, 0.00110000
0.7684, 0.00070000
0.8467, 0.00080000
0.7705, 0.00090000
0.872, 0.00010000
0.7953, 0.00150000
0.8154, 0.00090000
0.8337, 0.00110000
0.7536, 0.00020000
0.8323, 0.00090000
0.8487, 0.00030000
0.7441, 0.00010000
0.8379, 0.00090000
0.7551, 0.00020000
0.8082, 0.00100000
0.8746, 0.00010000
0.7846, 0.00120000
0.8328, 0.00060000
0.7701, 0.00090000
0.8036, 0.00120000
0.8651, 0.00010000
0.8185, 0.00170000
0.8067, 0.00120000
0.79, 0.00100000
0.8117, 0.00110000
0.8531, 0.00030000
0.7872, 0.00090000
0.7154, 0.00010000
0.7617, 0.00030000
0.7927, 0.00130000
0.8073, 0.00150000
0.8412, 0.00120000
0.8106, 0.00120000
0.8276, 0.00090000
0.7313, 0.00010000
0.7871, 0.00110000
0.8096, 0.00200000
0.753, 0.00010000
0.8297, 0.00100000
0.7763, 0.00150000
0.7913, 0.00100000
0.8545, 0.00030000
0.8254, 0.00130000
0.7783, 0.00080000
0.8566, 0.00010000
0.7687, 0.00030000
0.88, 0.00010000
0.8618, 0.00020000
0.8691, 0.00010000
0.8667, 0.00020000
0.7848, 0.00060000
0.751, 0.00020000
0.807, 0.00180000
0.8145, 0.00170000
0.7998, 0.00180000
0.8642, 0.00020000
0.771, 0.00030000
0.7775, 0.00090000
0.8019, 0.00100000
0.8469, 0.00050000
0.8446, 0.00080000
0.8164, 0.00120000
0.8119, 0.00200000
0.8238, 0.00150000
0.8109, 0.00200000
0.8053, 0.00130000
0.8198, 0.00050000
0.7715, 0.00060000
0.7782, 0.00090000
0.8039, 0.00100000
0.7947, 0.00200000
0.7567, 0.00070000
0.8436, 0.00060000
0.8256, 0.00090000
0.8088, 0.00190000
0.8588, 0.00050000
0.7675, 0.00030000
0.7979, 0.00150000
0.7854, 0.00160000
0.745, 0.00010000
0.8087, 0.00140000
0.8165, 0.00100000
0.8368, 0.00090000
0.8464, 0.00050000
0.7887, 0.00090000
0.7503, 0.00050000
0.7271, 0.00010000
0.806, 0.00190000
0.755, 0.00030000
0.8383, 0.00100000
0.7619, 0.00040000
0.8449, 0.00030000
0.8306, 0.00110000
0.7497, 0.00020000
0.7757, 0.00070000
0.7729, 0.00050000
0.8296, 0.00090000
0.8387, 0.00040000
0.7406, 0.00030000
0.842, 0.00060000
0.8291, 0.00180000
0.7891, 0.00120000
0.7812, 0.00130000
0.8389, 0.00100000
0.8229, 0.00130000
0.7884, 0.00110000
0.8243, 0.00130000
0.7594, 0.00030000
0.797, 0.00120000
0.8341, 0.00130000
0.8225, 0.00060000
0.8399, 0.00100000
0.78, 0.00060000
0.8241, 0.00100000
0.8351, 0.00040000
0.7999, 0.00180000
0.8554, 0.00060000
0.7966, 0.00120000
0.8227, 0.00180000
0.7723, 0.00070000
0.7694, 0.00090000
0.743, 0.00010000
0.7294, 0.00010000
0.8049, 0.00150000
0.8262, 0.00050000
0.7517, 0.00010000
0.7995, 0.00100000
0.8812, 0.00010000
0.7706, 0.00080000
0.8203, 0.00100000
0.7649, 0.00050000
0.7908, 0.00150000
0.8051, 0.00110000
0.7404, 0.00010000
0.8679, 0.00010000
0.7833, 0.00100000
0.8414, 0.00070000
0.7172, 0.00010000
0.7751, 0.00130000
0.7654, 0.00020000
0.7575, 0.00010000
0.8641, 0.00010000
0.8194, 0.00130000
0.7769, 0.00070000
0.852, 0.00010000
0.7928, 0.00120000
0.7823, 0.00070000
0.8004, 0.00140000
0.7477, 0.00010000
0.7523, 0.00040000
0.7828, 0.00110000
0.8235, 0.00070000
0.7346, 0.00010000
0.8259, 0.00090000
0.882, 0.00010000
0.8555, 0.00020000
0.7816, 0.00100000
0.7981, 0.00100000
0.8005, 0.00130000
0.8093, 0.00100000
0.7556, 0.00040000
0.8, 0.00160000
0.7964, 0.00170000
0.831, 0.00090000
0.7636, 0.00050000
0.8689, 0.00020000
0.777, 0.00100000
0.8205, 0.00140000
0.8504, 0.00030000
0.8706, 0.00010000
0.7444, 0.00030000
0.7364, 0.00010000
0.8113, 0.00140000
0.7562, 0.00030000
0.8522, 0.00020000
0.8384, 0.00080000
0.7991, 0.00150000
0.7676, 0.00050000
0.8015, 0.00150000
0.8422, 0.00030000
0.7429, 0.00040000
0.8654, 0.00010000
0.8246, 0.00190000
0.8427, 0.00040000
0.8322, 0.00140000
0.7561, 0.00010000
0.8481, 0.00060000
0.7609, 0.00020000
0.8056, 0.00190000
0.773, 0.00060000
0.8596, 0.00020000
0.8342, 0.00130000
0.8499, 0.00060000
0.7571, 0.00030000
0.8199, 0.00130000
0.7836, 0.00080000
0.8417, 0.00110000
0.7391, 0.00020000
0.7728, 0.00090000
0.8045, 0.00140000
0.7439, 0.00020000
0.8137, 0.00200000
0.8688, 0.00020000
0.7639, 0.00040000
0.7544, 0.00020000
0.848, 0.00030000
0.7746, 0.00060000
0.7272, 0.00010000
0.794, 0.00070000
0.7134, 0.00010000
0.8614, 0.00010000
0.825, 0.00130000
0.8286, 0.00130000
0.7456, 0.00010000
0.8245, 0.00060000
0.8157, 0.00110000
